Instrument,Action,Type,Quantity,Limit,Stop,State,Filled,Avg. price,Remaining,Name,Strategy,OCO,Time,Cancel,
MNQ MAR24,Buy to cover,Stop Market,1,16933.50,16933.50,Filled,1,16933.25,0,Stop Loss Keltner channel C,,13809025-b4c1-4b43-bda8-ff088ab395bf1381289061,12/21/2023 9:33:24 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16933.50,16933.50,Filled,1,16933.25,0,Stop Loss Keltner channel B,,99e5f1e5-8e60-4ffb-a631-ff8d459101d91055568534,12/21/2023 9:33:24 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16933.50,16933.50,Filled,1,16933.25,0,Stop Loss Keltner channel A,,5014797a-1129-4af1-b567-ff7a3d38d6c7158570200,12/21/2023 9:33:24 AM,,
MNQ MAR24,Sell short,Market,1,16933.25,16933.25,Filled,1,16933.25,0,Sell Market Entry C,,,12/21/2023 9:33:24 AM,,
MNQ MAR24,Sell short,Market,1,16933.25,16933.25,Filled,1,16933.25,0,Sell Market Entry B,,,12/21/2023 9:33:24 AM,,
MNQ MAR24,Sell short,Market,1,16933.25,16933.25,Filled,1,16933.25,0,Sell Market Entry A,,,12/21/2023 9:33:24 AM,,
MNQ MAR24,Buy to cover,Limit,1,16929.00,16929.00,Cancelled,0,0,1,K.Chan Offset 3 C,,173ef30b-b575-4650-ad9b-7936f8f9b98a1008693925,12/21/2023 9:33:22 AM,,
MNQ MAR24,Buy to cover,Limit,1,16929.50,16929.50,Cancelled,0,0,1,K.Chan Offset 2 B,,f0416292-c109-4013-9da6-f1c6fb9043a21998647579,12/21/2023 9:33:22 AM,,
MNQ MAR24,Buy to cover,Limit,1,16930.00,16930.00,Cancelled,0,0,1,K.Chan Offset 1 A,,fe808c9e-5d9a-4104-ab41-d3e17138c8bc1412677698,12/21/2023 9:33:22 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16931.50,16931.50,Filled,1,16931.75,0,Stop Loss Keltner channel C,,173ef30b-b575-4650-ad9b-7936f8f9b98a1008693925,12/21/2023 9:33:22 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16931.50,16931.50,Filled,1,16931.75,0,Stop Loss Keltner channel B,,f0416292-c109-4013-9da6-f1c6fb9043a21998647579,12/21/2023 9:33:22 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16931.50,16931.50,Filled,1,16931.75,0,Stop Loss Keltner channel A,,fe808c9e-5d9a-4104-ab41-d3e17138c8bc1412677698,12/21/2023 9:33:22 AM,,
MNQ MAR24,Sell short,Market,1,16931.25,16931.25,Filled,1,16931.5,0,Sell Market Entry C,,,12/21/2023 9:33:22 AM,,
MNQ MAR24,Sell short,Market,1,16931.25,16931.25,Filled,1,16931.5,0,Sell Market Entry B,,,12/21/2023 9:33:22 AM,,
MNQ MAR24,Sell short,Market,1,16931.25,16931.25,Filled,1,16931.5,0,Sell Market Entry A,,,12/21/2023 9:33:22 AM,,
MNQ MAR24,Sell,Limit,1,16932.00,16932.00,Cancelled,0,0,1,K.Chan Offset 3 C,,0aa5614a-51a4-4cda-9e5e-7720a54e07131797683055,12/21/2023 9:33:18 AM,,
MNQ MAR24,Sell,Limit,1,16931.50,16931.50,Cancelled,0,0,1,K.Chan Offset 2 B,,26f8467a-7951-46fc-a990-aa38b8f02abc686147933,12/21/2023 9:33:18 AM,,
MNQ MAR24,Sell,Stop Market,1,16930.00,16930.00,Filled,1,16930,0,Stop Loss Keltner channel C,,0aa5614a-51a4-4cda-9e5e-7720a54e07131797683055,12/21/2023 9:33:18 AM,,
MNQ MAR24,Sell,Stop Market,1,16930.00,16930.00,Filled,1,16930,0,Stop Loss Keltner channel B,,26f8467a-7951-46fc-a990-aa38b8f02abc686147933,12/21/2023 9:33:18 AM,,
MNQ MAR24,Sell,Stop Market,1,16929.75,16929.75,Cancelled,0,0,1,Stop Loss Keltner channel A,,f340a810-1760-4f44-969b-a85a947fe4ea151155527,12/21/2023 9:33:18 AM,,
MNQ MAR24,Sell,Limit,1,16931.25,16931.25,Filled,1,16931.25,0,K.Chan Offset 1 A,,f340a810-1760-4f44-969b-a85a947fe4ea151155527,12/21/2023 9:33:18 AM,,
MNQ MAR24,Buy,Market,1,16929.75,16929.75,Filled,1,16930,0,Buy Market Entry C,,,12/21/2023 9:33:17 AM,,
MNQ MAR24,Buy,Market,1,16929.75,16929.75,Filled,1,16930,0,Buy Market Entry B,,,12/21/2023 9:33:16 AM,,
MNQ MAR24,Buy,Market,1,16929.75,16929.75,Filled,1,16930,0,Buy Market Entry A,,,12/21/2023 9:33:16 AM,,
MNQ MAR24,Sell,Limit,1,16932.75,16932.75,Cancelled,0,0,1,K.Chan Offset 3 C,,2e570649-6103-4dcd-bd22-ea2d78ec72b0456832135,12/21/2023 9:33:16 AM,,
MNQ MAR24,Sell,Limit,1,16932.25,16932.25,Cancelled,0,0,1,K.Chan Offset 2 B,,6d9c0089-4ba6-4715-8024-56845f4b5641704250013,12/21/2023 9:33:16 AM,,
MNQ MAR24,Sell,Limit,1,16931.75,16931.75,Cancelled,0,0,1,K.Chan Offset 1 A,,2de7bf2c-cd1c-438e-a260-e62d56aca219240820382,12/21/2023 9:33:16 AM,,
MNQ MAR24,Sell,Stop Market,1,16929.75,16929.75,Filled,1,16929.5,0,Stop Loss Keltner channel C,,2e570649-6103-4dcd-bd22-ea2d78ec72b0456832135,12/21/2023 9:33:16 AM,,
MNQ MAR24,Sell,Stop Market,1,16929.75,16929.75,Filled,1,16929.5,0,Stop Loss Keltner channel B,,6d9c0089-4ba6-4715-8024-56845f4b5641704250013,12/21/2023 9:33:16 AM,,
MNQ MAR24,Sell,Stop Market,1,16929.75,16929.75,Filled,1,16929.5,0,Stop Loss Keltner channel A,,2de7bf2c-cd1c-438e-a260-e62d56aca219240820382,12/21/2023 9:33:15 AM,,
MNQ MAR24,Buy,Market,1,16930.25,16930.25,Filled,1,16930,0,Buy Market Entry C,,,12/21/2023 9:33:15 AM,,
MNQ MAR24,Buy,Market,1,16930.25,16930.25,Filled,1,16930,0,Buy Market Entry B,,,12/21/2023 9:33:15 AM,,
MNQ MAR24,Buy,Market,1,16930.25,16930.25,Filled,1,16930,0,Buy Market Entry A,,,12/21/2023 9:33:15 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16930.50,16930.50,Cancelled,0,0,1,Stop Loss Keltner channel C,,bc878bec-fd04-4e8f-a16b-6a70ad62c093716209091,12/21/2023 9:33:15 AM,,
MNQ MAR24,Buy to cover,Limit,1,16929.50,16929.50,Filled,1,16929.5,0,K.Chan Offset 3 C,,bc878bec-fd04-4e8f-a16b-6a70ad62c093716209091,12/21/2023 9:33:14 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16930.50,16930.50,Cancelled,0,0,1,Stop Loss Keltner channel B,,cee4f35d-72ed-4887-a2df-bbd5d238d240773939472,12/21/2023 9:33:14 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16931.00,16931.00,Cancelled,0,0,1,Stop Loss Keltner channel A,,e05085c4-9520-4178-87a5-d26ac4584ee1310558237,12/21/2023 9:33:14 AM,,
MNQ MAR24,Buy to cover,Limit,1,16929.75,16930.00,Filled,1,16929.75,0,K.Chan Offset 2 B,,cee4f35d-72ed-4887-a2df-bbd5d238d240773939472,12/21/2023 9:33:14 AM,,
MNQ MAR24,Buy to cover,Limit,1,16929.75,16930.50,Filled,1,16929.25,0,K.Chan Offset 1 A,,e05085c4-9520-4178-87a5-d26ac4584ee1310558237,12/21/2023 9:33:14 AM,,
MNQ MAR24,Sell short,Market,1,16931.75,16931.75,Filled,1,16930,0,Sell Market Entry C,,,12/21/2023 9:33:14 AM,,
MNQ MAR24,Sell short,Market,1,16931.75,16931.75,Filled,1,16930.25,0,Sell Market Entry B,,,12/21/2023 9:33:14 AM,,
MNQ MAR24,Sell short,Market,1,16931.75,16931.75,Filled,1,16930.25,0,Sell Market Entry A,,,12/21/2023 9:33:14 AM,,
MNQ MAR24,Sell,Stop Market,1,16930.00,16930.00,Cancelled,0,0,1,Stop Loss Keltner channel C,,96caf379-8665-4ed4-8e58-8cf5fa7a3fb31153613437,12/21/2023 9:33:11 AM,,
MNQ MAR24,Sell,Limit,1,16931.50,16931.50,Filled,1,16931.5,0,K.Chan Offset 3 C,,96caf379-8665-4ed4-8e58-8cf5fa7a3fb31153613437,12/21/2023 9:33:11 AM,,
MNQ MAR24,Sell,Stop Market,1,16929.50,16929.50,Cancelled,0,0,1,Stop Loss Keltner channel B,,c18d9444-38c3-41b1-89f2-cbfd718dae791264071093,12/21/2023 9:33:11 AM,,
MNQ MAR24,Sell,Stop Market,1,16929.00,16929.00,Cancelled,0,0,1,Stop Loss Keltner channel A,,f58805a5-88e5-4869-8f9d-1783a819b0d31702163702,12/21/2023 9:33:11 AM,,
MNQ MAR24,Sell,Limit,1,16931.00,16931.00,Filled,1,16931,0,K.Chan Offset 2 B,,c18d9444-38c3-41b1-89f2-cbfd718dae791264071093,12/21/2023 9:33:11 AM,,
MNQ MAR24,Sell,Limit,1,16930.50,16930.50,Filled,1,16930.5,0,K.Chan Offset 1 A,,f58805a5-88e5-4869-8f9d-1783a819b0d31702163702,12/21/2023 9:33:11 AM,,
MNQ MAR24,Buy,Market,1,16929.25,16929.25,Filled,1,16929.75,0,Buy Market Entry C,,,12/21/2023 9:33:10 AM,,
MNQ MAR24,Buy,Market,1,16929.25,16929.25,Filled,1,16929.25,0,Buy Market Entry B,,,12/21/2023 9:33:10 AM,,
MNQ MAR24,Buy,Market,1,16929.25,16929.25,Filled,1,16929.25,0,Buy Market Entry A,,,12/21/2023 9:33:10 AM,,
MNQ MAR24,Buy to cover,Limit,1,16928.75,16928.75,Cancelled,0,0,1,K.Chan Offset 3 C,,5985522f-5684-4d5c-90f0-d1868ec0844e1645239076,12/21/2023 9:33:06 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16930.00,16930.00,Filled,1,16930.75,0,Stop Loss Keltner channel C,,5985522f-5684-4d5c-90f0-d1868ec0844e1645239076,12/21/2023 9:33:06 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16930.50,16930.50,Cancelled,0,0,1,Stop Loss Keltner channel B,,ccb689e1-99a4-4ddd-8812-8f73d4eefe61430728451,12/21/2023 9:33:06 AM,,
MNQ MAR24,Buy to cover,Limit,1,16929.00,16929.00,Filled,1,16929,0,K.Chan Offset 2 B,,ccb689e1-99a4-4ddd-8812-8f73d4eefe61430728451,12/21/2023 9:33:06 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16930.50,16930.50,Cancelled,0,0,1,Stop Loss Keltner channel A,,afc1e90c-dce3-432c-8259-2c9a48a3e3e41423375630,12/21/2023 9:33:06 AM,,
MNQ MAR24,Buy to cover,Limit,1,16929.50,16929.50,Filled,1,16929.5,0,K.Chan Offset 1 A,,afc1e90c-dce3-432c-8259-2c9a48a3e3e41423375630,12/21/2023 9:33:05 AM,,
MNQ MAR24,Sell short,Market,1,16931.25,16931.25,Filled,1,16930.75,0,Sell Market Entry C,,,12/21/2023 9:33:05 AM,,
MNQ MAR24,Sell short,Market,1,16931.25,16931.25,Filled,1,16930.75,0,Sell Market Entry B,,,12/21/2023 9:33:05 AM,,
MNQ MAR24,Sell short,Market,1,16931.25,16931.25,Filled,1,16930.75,0,Sell Market Entry A,,,12/21/2023 9:33:05 AM,,
MNQ MAR24,Sell,Limit,1,16931.75,16931.75,Cancelled,0,0,1,K.Chan Offset 3 C,,6d82f028-e554-4314-b5f0-dc108a345abe1882871857,12/21/2023 9:33:03 AM,,
MNQ MAR24,Sell,Limit,1,16931.25,16931.25,Cancelled,0,0,1,K.Chan Offset 2 B,,dc3639e2-02bb-4080-915a-32487c07e5db114227365,12/21/2023 9:33:03 AM,,
MNQ MAR24,Sell,Limit,1,16930.75,16930.75,Cancelled,0,0,1,K.Chan Offset 1 A,,297c24bc-dee5-461c-a795-d91766fca17e507567244,12/21/2023 9:33:03 AM,,
MNQ MAR24,Sell,Stop Market,1,16929.50,16929.50,Filled,1,16929.5,0,Stop Loss Keltner channel C,,6d82f028-e554-4314-b5f0-dc108a345abe1882871857,12/21/2023 9:33:03 AM,,
MNQ MAR24,Sell,Stop Market,1,16929.50,16929.50,Filled,1,16929.5,0,Stop Loss Keltner channel B,,dc3639e2-02bb-4080-915a-32487c07e5db114227365,12/21/2023 9:33:03 AM,,
MNQ MAR24,Sell,Stop Market,1,16929.50,16929.50,Filled,1,16929.5,0,Stop Loss Keltner channel A,,297c24bc-dee5-461c-a795-d91766fca17e507567244,12/21/2023 9:33:03 AM,,
MNQ MAR24,Buy,Market,1,16929.75,16929.75,Filled,1,16930.25,0,Buy Market Entry C,,,12/21/2023 9:33:03 AM,,
MNQ MAR24,Buy,Market,1,16929.75,16929.75,Filled,1,16930.25,0,Buy Market Entry B,,,12/21/2023 9:33:03 AM,,
MNQ MAR24,Buy,Market,1,16929.75,16929.75,Filled,1,16930.25,0,Buy Market Entry A,,,12/21/2023 9:33:02 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16932.50,16932.50,Cancelled,0,0,1,Stop Loss Keltner channel C,,c2224f4f-2f4e-41e0-8745-38d6a4a5332442088752,12/21/2023 9:33:00 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16932.50,16932.50,Cancelled,0,0,1,Stop Loss Keltner channel B,,3f515c0a-6de5-45e6-9e45-0fb7d933f8302076199541,12/21/2023 9:33:00 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16934.50,16934.50,Cancelled,0,0,1,Stop Loss Keltner channel A,,73440cc6-38a6-47c3-a743-386c025e151f1765846517,12/21/2023 9:33:00 AM,,
MNQ MAR24,Buy to cover,Limit,1,16932.00,16932.00,Filled,1,16931.25,0,K.Chan Offset 3 C,,c2224f4f-2f4e-41e0-8745-38d6a4a5332442088752,12/21/2023 9:33:00 AM,,
MNQ MAR24,Buy to cover,Limit,1,16932.50,16932.50,Filled,1,16931.25,0,K.Chan Offset 2 B,,3f515c0a-6de5-45e6-9e45-0fb7d933f8302076199541,12/21/2023 9:33:00 AM,,
MNQ MAR24,Buy to cover,Limit,1,16932.75,16932.75,Filled,1,16932.75,0,K.Chan Offset 1 A,,73440cc6-38a6-47c3-a743-386c025e151f1765846517,12/21/2023 9:33:00 AM,,
MNQ MAR24,Sell short,Market,1,16933.75,16933.75,Filled,1,16933.5,0,Sell Market Entry C,,,12/21/2023 9:32:59 AM,,
MNQ MAR24,Sell short,Market,1,16933.75,16933.75,Filled,1,16933.75,0,Sell Market Entry B,,,12/21/2023 9:32:59 AM,,
MNQ MAR24,Sell short,Market,1,16933.75,16933.75,Filled,1,16933.75,0,Sell Market Entry A,,,12/21/2023 9:32:59 AM,,
MNQ MAR24,Buy to cover,Limit,1,16931.50,16931.50,Cancelled,0,0,1,K.Chan Offset 3 C,,52a31d20-0e62-4d66-affa-58609a009edb1584325784,12/21/2023 9:32:59 AM,,
MNQ MAR24,Buy to cover,Limit,1,16932.00,16932.00,Cancelled,0,0,1,K.Chan Offset 2 B,,7d66878c-b475-4ce6-835c-7b8311aeac0c203674864,12/21/2023 9:32:59 AM,,
MNQ MAR24,Buy to cover,Limit,1,16932.50,16932.50,Cancelled,0,0,1,K.Chan Offset 1 A,,070c55c6-d9e7-450e-b76d-baf348ac1fff967088633,12/21/2023 9:32:59 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16934.25,16934.50,Filled,1,16934.75,0,Stop Loss Keltner channel C,,52a31d20-0e62-4d66-affa-58609a009edb1584325784,12/21/2023 9:32:59 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16934.25,16934.50,Filled,1,16934.75,0,Stop Loss Keltner channel B,,7d66878c-b475-4ce6-835c-7b8311aeac0c203674864,12/21/2023 9:32:58 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16934.25,16934.50,Filled,1,16934.75,0,Stop Loss Keltner channel A,,070c55c6-d9e7-450e-b76d-baf348ac1fff967088633,12/21/2023 9:32:58 AM,,
MNQ MAR24,Sell short,Market,1,16933.75,16933.75,Filled,1,16933.75,0,Sell Market Entry C,,,12/21/2023 9:32:57 AM,,
MNQ MAR24,Sell short,Market,1,16933.75,16933.75,Filled,1,16933.75,0,Sell Market Entry B,,,12/21/2023 9:32:57 AM,,
MNQ MAR24,Sell short,Market,1,16933.75,16933.75,Filled,1,16933.75,0,Sell Market Entry A,,,12/21/2023 9:32:57 AM,,
MNQ MAR24,Buy to cover,Limit,1,16928.50,16928.50,Cancelled,0,0,1,K.Chan Offset 3 C,,189df80d-3bcf-4627-a872-1a7f70604ce7984283048,12/21/2023 9:32:55 AM,,
MNQ MAR24,Buy to cover,Limit,1,16929.00,16929.00,Cancelled,0,0,1,K.Chan Offset 2 B,,b0e78495-b375-4329-b979-8dd87fde01331398878225,12/21/2023 9:32:55 AM,,
MNQ MAR24,Buy to cover,Limit,1,16929.50,16929.50,Cancelled,0,0,1,K.Chan Offset 1 A,,2687352a-24ff-4b56-b09f-445ab52e351f1481954719,12/21/2023 9:32:55 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16931.25,16931.25,Filled,1,16931.25,0,Stop Loss Keltner channel C,,189df80d-3bcf-4627-a872-1a7f70604ce7984283048,12/21/2023 9:32:55 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16931.25,16931.25,Filled,1,16931.25,0,Stop Loss Keltner channel B,,b0e78495-b375-4329-b979-8dd87fde01331398878225,12/21/2023 9:32:55 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16931.25,16931.25,Filled,1,16931.25,0,Stop Loss Keltner channel A,,2687352a-24ff-4b56-b09f-445ab52e351f1481954719,12/21/2023 9:32:55 AM,,
MNQ MAR24,Sell short,Market,1,16930.75,16930.75,Filled,1,16930.25,0,Sell Market Entry C,,,12/21/2023 9:32:54 AM,,
MNQ MAR24,Sell short,Market,1,16930.75,16930.75,Filled,1,16930.5,0,Sell Market Entry B,,,12/21/2023 9:32:54 AM,,
MNQ MAR24,Sell short,Market,1,16930.75,16930.75,Filled,1,16930,0,Sell Market Entry A,,,12/21/2023 9:32:54 AM,,
MNQ MAR24,Sell,Limit,1,16935.75,16935.75,Cancelled,0,0,1,K.Chan Offset 3 C,,7cd8936f-a1b8-4261-a566-f4cdfb3f1ea7735958736,12/21/2023 9:32:32 AM,,
MNQ MAR24,Sell,Stop Market,1,16934.25,16934.25,Cancelled,0,0,1,Stop Loss Keltner channel B,,07cc0635-023a-4c5d-b43c-dd11d3288ece384923817,12/21/2023 9:32:32 AM,,
MNQ MAR24,Sell,Stop Market,1,16934.25,16934.25,Filled,1,16934.25,0,Stop Loss Keltner channel C,,7cd8936f-a1b8-4261-a566-f4cdfb3f1ea7735958736,12/21/2023 9:32:32 AM,,
MNQ MAR24,Sell,Limit,1,16935.25,16935.25,Filled,1,16935.25,0,K.Chan Offset 2 B,,07cc0635-023a-4c5d-b43c-dd11d3288ece384923817,12/21/2023 9:32:32 AM,,
MNQ MAR24,Sell,Stop Market,1,16933.75,16933.75,Cancelled,0,0,1,Stop Loss Keltner channel A,,ffa34aee-ac71-43ec-9eb7-441208b5e2bd820656502,12/21/2023 9:32:31 AM,,
MNQ MAR24,Sell,Limit,1,16934.75,16934.75,Filled,1,16934.75,0,K.Chan Offset 1 A,,ffa34aee-ac71-43ec-9eb7-441208b5e2bd820656502,12/21/2023 9:32:31 AM,,
MNQ MAR24,Buy,Market,1,16933.75,16933.75,Filled,1,16933.75,0,Buy Market Entry C,,,12/21/2023 9:32:31 AM,,
MNQ MAR24,Buy,Market,1,16933.75,16933.75,Filled,1,16933.5,0,Buy Market Entry B,,,12/21/2023 9:32:31 AM,,
MNQ MAR24,Buy,Market,1,16933.75,16933.75,Filled,1,16933.75,0,Buy Market Entry A,,,12/21/2023 9:32:31 AM,,
MNQ MAR24,Sell,Limit,1,16937.00,16937.00,Cancelled,0,0,1,K.Chan Offset 3 C,,64a4ad07-d4a9-4beb-8822-bbab66aebb10155897513,12/21/2023 9:32:31 AM,,
MNQ MAR24,Sell,Limit,1,16936.50,16936.50,Cancelled,0,0,1,K.Chan Offset 2 B,,74087ff1-2db0-41d6-bb91-f2e80b6d59521810741210,12/21/2023 9:32:30 AM,,
MNQ MAR24,Sell,Limit,1,16936.00,16936.00,Cancelled,0,0,1,K.Chan Offset 1 A,,e9d51830-09e8-4960-b65f-b583283de7da802783267,12/21/2023 9:32:30 AM,,
MNQ MAR24,Sell,Stop Market,1,16934.25,16934.00,Filled,1,16933.25,0,Stop Loss Keltner channel C,,64a4ad07-d4a9-4beb-8822-bbab66aebb10155897513,12/21/2023 9:32:30 AM,,
MNQ MAR24,Sell,Stop Market,1,16934.25,16934.00,Filled,1,16933.25,0,Stop Loss Keltner channel B,,74087ff1-2db0-41d6-bb91-f2e80b6d59521810741210,12/21/2023 9:32:30 AM,,
MNQ MAR24,Sell,Stop Market,1,16934.25,16934.00,Filled,1,16933.25,0,Stop Loss Keltner channel A,,e9d51830-09e8-4960-b65f-b583283de7da802783267,12/21/2023 9:32:30 AM,,
MNQ MAR24,Buy,Market,1,16935.25,16935.25,Filled,1,16935.25,0,Buy Market Entry C,,,12/21/2023 9:32:29 AM,,
MNQ MAR24,Buy,Market,1,16935.25,16935.25,Filled,1,16935,0,Buy Market Entry B,,,12/21/2023 9:32:29 AM,,
MNQ MAR24,Buy,Market,1,16935.25,16935.25,Filled,1,16935,0,Buy Market Entry A,,,12/21/2023 9:32:29 AM,,
MNQ MAR24,Sell,Limit,1,16938.00,16938.00,Cancelled,0,0,1,K.Chan Offset 3 C,,8ed110e0-06f2-4a32-a3b2-78c8e8d11fa51126395361,12/21/2023 9:32:28 AM,,
MNQ MAR24,Sell,Stop Market,1,16935.50,16935.25,Filled,1,16935,0,Stop Loss Keltner channel C,,8ed110e0-06f2-4a32-a3b2-78c8e8d11fa51126395361,12/21/2023 9:32:28 AM,,
MNQ MAR24,Sell,Limit,1,16937.75,16937.75,Cancelled,0,0,1,K.Chan Offset 2 B,,111ccf3e-3437-4763-92ce-3b670cfde4092100375557,12/21/2023 9:32:28 AM,,
MNQ MAR24,Sell,Limit,1,16937.75,16937.50,Cancelled,0,0,1,K.Chan Offset 1 A,,8c6062d6-51a0-4fdb-9589-c7e3bf3d0ca81416216569,12/21/2023 9:32:28 AM,,
MNQ MAR24,Sell,Stop Market,1,16936.00,16936.00,Filled,1,16935.75,0,Stop Loss Keltner channel B,,111ccf3e-3437-4763-92ce-3b670cfde4092100375557,12/21/2023 9:32:28 AM,,
MNQ MAR24,Sell,Stop Market,1,16936.00,16936.00,Filled,1,16935.75,0,Stop Loss Keltner channel A,,8c6062d6-51a0-4fdb-9589-c7e3bf3d0ca81416216569,12/21/2023 9:32:28 AM,,
MNQ MAR24,Buy,Market,1,16936.25,16936.25,Filled,1,16937.25,0,Buy Market Entry C,,,12/21/2023 9:32:27 AM,,
MNQ MAR24,Buy,Market,1,16936.25,16936.25,Filled,1,16937.25,0,Buy Market Entry B,,,12/21/2023 9:32:27 AM,,
MNQ MAR24,Buy,Market,1,16936.25,16936.25,Filled,1,16937.25,0,Buy Market Entry A,,,12/21/2023 9:32:27 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16940.50,16940.50,Cancelled,0,0,1,Stop Loss Keltner channel C,,fd570e70-92e9-4314-b59e-598d41a6f5781533633624,12/21/2023 9:32:25 AM,,
MNQ MAR24,Buy to cover,Limit,1,16938.00,16938.00,Filled,1,16938,0,K.Chan Offset 3 C,,fd570e70-92e9-4314-b59e-598d41a6f5781533633624,12/21/2023 9:32:25 AM,,
MNQ MAR24,Buy to cover,Market,1,0,0,Filled,1,16939.5,0,Stop Loss Keltner channel A,,,12/21/2023 9:32:25 AM,,
MNQ MAR24,Buy to cover,Market,1,0,0,Filled,1,16939.5,0,Stop Loss Keltner channel B,,,12/21/2023 9:32:25 AM,,
MNQ MAR24,Buy to cover,Limit,1,16938.25,16938.25,Cancelled,0,0,1,K.Chan Offset 2 B,,beaf3e46-e332-42df-be74-e2b3a3a693ff1884270340,12/21/2023 9:32:25 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16940.75,16941.25,Cancelled,0,0,1,Stop Loss Keltner channel B,,beaf3e46-e332-42df-be74-e2b3a3a693ff1884270340,12/21/2023 9:32:25 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16940.75,16941.25,Cancelled,0,0,1,Stop Loss Keltner channel A,,be604850-54ca-49b4-9ab4-882d719eacaa1960299562,12/21/2023 9:32:25 AM,,
MNQ MAR24,Buy to cover,Limit,1,16938.25,16938.75,Cancelled,0,0,1,K.Chan Offset 1 A,,be604850-54ca-49b4-9ab4-882d719eacaa1960299562,12/21/2023 9:32:25 AM,,
MNQ MAR24,Sell short,Market,1,16940.25,16940.25,Filled,1,16938.75,0,Sell Market Entry C,,,12/21/2023 9:32:24 AM,,
MNQ MAR24,Sell short,Market,1,16940.25,16940.25,Filled,1,16938.75,0,Sell Market Entry B,,,12/21/2023 9:32:24 AM,,
MNQ MAR24,Sell short,Market,1,16940.25,16940.25,Filled,1,16938.75,0,Sell Market Entry A,,,12/21/2023 9:32:24 AM,,
MNQ MAR24,Buy to cover,Limit,1,16936.75,16936.75,Cancelled,0,0,1,K.Chan Offset 3 C,,00ee5873-f760-47b0-b972-91fa42b6e9d81871043162,12/21/2023 9:32:21 AM,,
MNQ MAR24,Buy to cover,Limit,1,16937.25,16937.25,Cancelled,0,0,1,K.Chan Offset 2 B,,524b0fbc-a80c-4e18-bec8-9d1168f9c906863904307,12/21/2023 9:32:21 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16938.00,16938.00,Filled,1,16938.75,0,Stop Loss Keltner channel C,,00ee5873-f760-47b0-b972-91fa42b6e9d81871043162,12/21/2023 9:32:21 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16938.00,16938.00,Cancelled,0,0,1,Stop Loss Keltner channel A,,3c07ff76-2a32-423c-b011-38bef3b9fb661616307906,12/21/2023 9:32:21 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16938.00,16938.00,Filled,1,16939,0,Stop Loss Keltner channel B,,524b0fbc-a80c-4e18-bec8-9d1168f9c906863904307,12/21/2023 9:32:21 AM,,
MNQ MAR24,Buy to cover,Limit,1,16937.50,16937.50,Filled,1,16937.5,0,K.Chan Offset 1 A,,3c07ff76-2a32-423c-b011-38bef3b9fb661616307906,12/21/2023 9:32:21 AM,,
MNQ MAR24,Sell short,Market,1,16939.25,16939.25,Filled,1,16938,0,Sell Market Entry C,,,12/21/2023 9:32:21 AM,,
MNQ MAR24,Sell short,Market,1,16939.25,16939.25,Filled,1,16938,0,Sell Market Entry B,,,12/21/2023 9:32:21 AM,,
MNQ MAR24,Sell short,Market,1,16939.25,16939.25,Filled,1,16938,0,Sell Market Entry A,,,12/21/2023 9:32:20 AM,,
MNQ MAR24,Sell,Limit,1,16939.25,16939.25,Cancelled,0,0,1,K.Chan Offset 3 C,,beb2d279-4652-48c1-924e-ad6aa64b58a81278202928,12/21/2023 9:32:19 AM,,
MNQ MAR24,Sell,Stop Market,1,16938.50,16938.50,Cancelled,0,0,1,Stop Loss Keltner channel B,,5061c6d1-ae67-44d3-a639-d60faa3f64311771015271,12/21/2023 9:32:18 AM,,
MNQ MAR24,Sell,Stop Market,1,16938.50,16938.50,Filled,1,16938,0,Stop Loss Keltner channel C,,beb2d279-4652-48c1-924e-ad6aa64b58a81278202928,12/21/2023 9:32:18 AM,,
MNQ MAR24,Sell,Limit,1,16939.00,16939.00,Filled,1,16939,0,K.Chan Offset 2 B,,5061c6d1-ae67-44d3-a639-d60faa3f64311771015271,12/21/2023 9:32:18 AM,,
